Meeting|Topics|Speaker|Segment ID
IS1008d|IS1008d=Sellin the product|C|530
IS1008d|IS1008d=Sellin the product|A|146
IS1008d|IS1008d=Sellin the product|B|340
IS1008d|IS1008d=Sellin the product|A|148
IS1008d|IS1008d=Sellin the product|C|532
IS1008d|IS1008d=Sellin the product|A|150
IS1008d|IS1008d=Sellin the product|C|534
IS1008d|IS1008d=Sellin the product|C|536
IS1008d|IS1008d=Sellin the product|A|152
IS1008d|IS1008d=Sellin the product|C|538
IS1008d|IS1008d=Sellin the product|A|154
IS1008d|IS1008d=Sellin the product|C|540
IS1008d|IS1008d=Sellin the product|B|342
IS1008d|IS1008d=Sellin the product|A|156
IS1008d|IS1008d=Sellin the product|A|158
IS1008d|IS1008d=Sellin the product|A|160
IS1008d|IS1008d=Sellin the product|C|542
IS1008d|IS1008d=Sellin the product|D|718
IS1008d|IS1008d=Sellin the product|B|344
IS1008d|IS1008d=Sellin the product|A|162
IS1008d|IS1008d=Sellin the product|A|164
IS1008d|IS1008d=Sellin the product|D|720
IS1008d|IS1008d=Sellin the product|A|166
IS1008d|IS1008d=Sellin the product|B|346
IS1008d|IS1008d=Sellin the product|C|544
IS1008d|IS1008d=Sellin the product|B|348
IS1008d|IS1008d=Sellin the product|D|722
IS1008d|IS1008d=Sellin the product|B|350
IS1008d|IS1008d=Sellin the product|B|352
IS1008d|IS1008d=Sellin the product|B|354
IS1008d|IS1008d=Sellin the product|C|546
IS1008d|IS1008d=Sellin the product|C|548
IS1008d|IS1008d=Sellin the product|D|724
IS1008d|IS1008d=Sellin the product|B|356
IS1008d|IS1008d=Sellin the product|C|550
IS1008d|IS1008d=Sellin the product|B|358
IS1008d|IS1008d=Sellin the product|B|360
IS1008d|IS1008d=Sellin the product|C|552
IS1008d|IS1008d=Sellin the product|C|554
IS1008d|IS1008d=Sellin the product|D|726
IS1008d|IS1008d=Sellin the product|C|556
IS1008d|IS1008d=Sellin the product|B|362
IS1008d|IS1008d=Sellin the product|D|727
IS1008d|IS1008d=Sellin the product|C|558
IS1008d|IS1008d=Sellin the product|D|728
IS1008d|IS1008d=Sellin the product|A|168
IS1008d|IS1008d=Sellin the product|C|560
IS1008d|IS1008d=Sellin the product|A|170
IS1008d|IS1008d=Sellin the product|B|364
IS1008d|IS1008d=Sellin the product|A|172
IS1008d|IS1008d=Testing the product|D|734
IS1008d|IS1008d=Testing the product|A|204
IS1008d|IS1008d=Testing the product|B|380
IS1008d|IS1008d=Testing the product|C|576
IS1008d|IS1008d=Testing the product|A|206
IS1008d|IS1008d=Testing the product|B|382
IS1008d|IS1008d=Testing the product|A|208
IS1008d|IS1008d=Testing the product|B|384
IS1008d|IS1008d=Testing the product|A|210
IS1008d|IS1008d=Testing the product|C|578
IS1008d|IS1008d=Testing the product|A|212
IS1008d|IS1008d=Testing the product|B|386
IS1008d|IS1008d=Testing the product|C|580
IS1008d|IS1008d=Testing the product|B|388
IS1008d|IS1008d=Testing the product|D|736
IS1008d|IS1008d=Testing the product|A|214
IS1008d|IS1008d=Testing the product|A|215
IS1008d|IS1008d=Testing the product|D|738
IS1008d|IS1008d=Testing the product|C|582
IS1008d|IS1008d=Testing the product|D|740
IS1008d|IS1008d=Testing the product|A|217
IS1008d|IS1008d=Testing the product|C|584
IS1008d|IS1008d=Testing the product|B|390
IS1008d|IS1008d=Testing the product|A|219
IS1008d|IS1008d=Testing the product|B|392
IS1008d|IS1008d=Testing the product|C|586
IS1008d|IS1008d=Testing the product|A|221
IS1008d|IS1008d=Testing the product|B|394
IS1008d|IS1008d=Testing the product|A|223
IS1008d|IS1008d=Testing the product|B|396
IS1008d|IS1008d=Testing the product|D|742
IS1008d|IS1008d=Testing the product|B|398
IS1008d|IS1008d=Testing the product|A|225
IS1008d|IS1008d=Testing the product|D|744
IS1008d|IS1008d=Testing the product|B|400
IS1008d|IS1008d=Testing the product|A|227
IS1008d|IS1008d=Testing the product|B|402
IS1008d|IS1008d=Testing the product|C|588
IS1008d|IS1008d=Testing the product|A|229
IS1008d|IS1008d=Testing the product|B|404
IS1008d|IS1008d=Testing the product|C|590
IS1008d|IS1008d=Testing the product|B|406
IS1008d|IS1008d=Testing the product|D|746
IS1008d|IS1008d=Testing the product|A|231
IS1008d|IS1008d=Testing the product|A|233
IS1008d|IS1008d=Testing the product|C|592
IS1008d|IS1008d=Testing the product|D|748
IS1008d|IS1008d=Testing the product|B|408
IS1008d|IS1008d=Testing the product|A|235
IS1008d|IS1008d=Testing the product|C|594
IS1008d|IS1008d=Testing the product|A|237
IS1008d|IS1008d=Testing the product|C|596
IS1008d|IS1008d=Testing the product|A|239
IS1008d|IS1008d=Testing the product|C|598
IS1008d|IS1008d=Testing the product|B|410
IS1008d|IS1008d=Testing the product|C|600
IS1008d|IS1008d=Testing the product|A|241
IS1008d|IS1008d=Testing the product|C|602
IS1008d|IS1008d=Testing the product|A|243
IS1008d|IS1008d=Testing the product|B|412
IS1008d|IS1008d=Testing the product|C|604
IS1009a|IS1009a=Experience and first wishes|A|83
IS1009a|IS1009a=Experience and first wishes|A|85
IS1009a|IS1009a=Experience and first wishes|C|257
IS1009a|IS1009a=Experience and first wishes|B|174
IS1009a|IS1009a=Experience and first wishes|C|259
IS1009a|IS1009a=Experience and first wishes|B|176
IS1009a|IS1009a=Experience and first wishes|A|87
IS1009a|IS1009a=Experience and first wishes|A|89
IS1009a|IS1009a=Experience and first wishes|A|91
IS1009a|IS1009a=Experience and first wishes|C|261
IS1009a|IS1009a=Experience and first wishes|A|93
IS1009a|IS1009a=Experience and first wishes|B|178
IS1009a|IS1009a=Experience and first wishes|B|180
IS1009a|IS1009a=Experience and first wishes|C|263
IS1009a|IS1009a=Experience and first wishes|B|182
IS1009a|IS1009a=Experience and first wishes|C|265
IS1009a|IS1009a=Experience and first wishes|B|184
IS1009a|IS1009a=Finding a lost remote control|D|400
IS1009a|IS1009a=Finding a lost remote control|A|97
IS1009a|IS1009a=Finding a lost remote control|D|402
IS1009a|IS1009a=Finding a lost remote control|C|271
IS1009a|IS1009a=Finding a lost remote control|B|188
IS1009a|IS1009a=Finding a lost remote control|B|190
IS1009a|IS1009a=Finding a lost remote control|A|99
IS1009a|IS1009a=Finding a lost remote control|C|273
IS1009a|IS1009a=Finding a lost remote control|B|192
IS1009a|IS1009a=Finding a lost remote control|B|194
IS1009a|IS1009a=Finding a lost remote control|B|196
IS1009a|IS1009a=Finding a lost remote control|C|275
IS1009a|IS1009a=Finding a lost remote control|D|404
IS1009a|IS1009a=Finding a lost remote control|A|101
IS1009a|IS1009a=Finding a lost remote control|A|103
IS1009a|IS1009a=Finding a lost remote control|A|105
IS1009a|IS1009a=Finding a lost remote control|B|198
IS1009a|IS1009a=Finding a lost remote control|D|406
IS1009a|IS1009a=Finding a lost remote control|C|277
IS1009a|IS1009a=Finding a lost remote control|D|408
IS1009a|IS1009a=Finding a lost remote control|C|279
IS1009a|IS1009a=Finding a lost remote control|D|410
IS1009a|IS1009a=Finding a lost remote control|A|106
IS1009a|IS1009a=Finding a lost remote control|C|281
IS1009a|IS1009a=Finding a lost remote control|D|412
IS1009a|IS1009a=Finding a lost remote control|B|200
IS1009a|IS1009a=Finding a lost remote control|A|108
IS1009a|IS1009a=Finding a lost remote control|B|202
IS1009a|IS1009a=Finding a lost remote control|C|283
IS1009a|IS1009a=Finding a lost remote control|B|204
IS1009a|IS1009a=Finding a lost remote control|D|414
IS1009a|IS1009a=Finding a lost remote control|C|285
IS1009a|IS1009a=Finding a lost remote control|A|110
IS1009a|IS1009a=Finding a lost remote control|C|287
IS1009a|IS1009a=Finding a lost remote control|C|289
IS1009a|IS1009a=Finding a lost remote control|D|416
IS1009a|IS1009a=Finding a lost remote control|A|112
IS1009a|IS1009a=Finding a lost remote control|D|418
IS1009a|IS1009a=Finding a lost remote control|D|420
IS1009a|IS1009a=Finding a lost remote control|D|422
IS1009a|IS1009a=Finding a lost remote control|B|206
IS1009a|IS1009a=Finding a lost remote control|D|424
IS1009a|IS1009a=Finding a lost remote control|C|291
IS1009a|IS1009a=Finding a lost remote control|B|208
IS1009a|IS1009a=Finding a lost remote control|D|426
IS1009a|IS1009a=Finding a lost remote control|A|114
IS1009a|IS1009a=Finding a lost remote control|C|293
IS1009a|IS1009a=Finding a lost remote control|D|428
IS1009a|IS1009a=Finding a lost remote control|B|210
IS1009a|IS1009a=Finding a lost remote control|D|430
IS1009a|IS1009a=Finding a lost remote control|C|295
IS1009a|IS1009a=Finding a lost remote control|A|116
IS1009a|IS1009a=Finding a lost remote control|D|432
IS1009a|IS1009a=Finding a lost remote control|B|212
IS1009a|IS1009a=Finding a lost remote control|C|297
IS1009a|IS1009a=Finding a lost remote control|A|118
IS1009a|IS1009a=Finding a lost remote control|D|434
IS1009a|IS1009a=Finding a lost remote control|C|299
IS1009a|IS1009a=Finding a lost remote control|A|120
IS1009a|IS1009a=Finding a lost remote control|C|301
IS1009b|IS1009b=The shape|D|692
IS1009b|IS1009b=The shape|C|463
IS1009b|IS1009b=The shape|A|63
IS1009b|IS1009b=The shape|B|252
IS1009b|IS1009b=The shape|C|465
IS1009b|IS1009b=The shape|A|65
IS1009b|IS1009b=The shape|C|467
IS1009b|IS1009b=The shape|B|254
IS1009b|IS1009b=The shape|A|67
IS1009b|IS1009b=The shape|C|469
IS1009b|IS1009b=The shape|D|694
IS1009b|IS1009b=The shape|C|471
IS1009b|IS1009b=The shape|A|69
IS1009b|IS1009b=The shape|D|696
IS1009b|IS1009b=The shape|B|256
IS1009b|IS1009b=The shape|A|71
IS1009b|IS1009b=The shape|C|473
IS1009b|IS1009b=The shape|C|475
IS1009b|IS1009b=The shape|D|698
IS1009b|IS1009b=The shape|C|477
IS1009b|IS1009b=The shape|B|258
IS1009b|IS1009b=The shape|A|73
IS1009b|IS1009b=The shape|A|75
IS1009b|IS1009b=The shape|C|479
IS1009b|IS1009b=The shape|B|260
IS1009b|IS1009b=The shape|A|77
IS1009b|IS1009b=The shape|B|262
IS1009b|IS1009b=The shape|A|79
IS1009b|IS1009b=Remote control skin|A|201
IS1009b|IS1009b=Remote control skin|D|786
IS1009b|IS1009b=Remote control skin|D|788
IS1009b|IS1009b=Remote control skin|D|790
IS1009b|IS1009b=Remote control skin|B|354
IS1009b|IS1009b=Remote control skin|D|792
IS1009b|IS1009b=Remote control skin|D|794
IS1009b|IS1009b=Remote control skin|C|601
IS1009b|IS1009b=Remote control skin|D|796
IS1009b|IS1009b=Remote control skin|D|798
IS1009b|IS1009b=Remote control skin|C|603
IS1009b|IS1009b=Remote control skin|A|203
IS1009b|IS1009b=Remote control skin|B|356
IS1009b|IS1009b=Remote control skin|D|800
IS1009b|IS1009b=Remote control skin|B|358
IS1009b|IS1009b=Remote control skin|A|205
IS1009b|IS1009b=Remote control skin|D|802
IS1009b|IS1009b=Remote control skin|C|605
IS1009b|IS1009b=Remote control skin|D|804
IS1009b|IS1009b=Remote control skin|D|806
IS1009c|IS1009c=Changing channels|B|256
IS1009c|IS1009c=Changing channels|A|63
IS1009c|IS1009c=Changing channels|B|258
IS1009c|IS1009c=Changing channels|A|65
IS1009c|IS1009c=Changing channels|B|260
IS1009c|IS1009c=Changing channels|B|262
IS1009c|IS1009c=Changing channels|A|67
IS1009c|IS1009c=Changing channels|B|264
IS1009c|IS1009c=Changing channels|C|394
IS1009c|IS1009c=Changing channels|A|69
IS1009c|IS1009c=Changing channels|A|71
IS1009c|IS1009c=Changing channels|A|73
IS1009c|IS1009c=Push or scroll buttons|A|159
IS1009c|IS1009c=Push or scroll buttons|D|601
IS1009c|IS1009c=Push or scroll buttons|C|469
IS1009c|IS1009c=Push or scroll buttons|D|603
IS1009c|IS1009c=Push or scroll buttons|D|605
IS1009c|IS1009c=Push or scroll buttons|D|607
IS1009c|IS1009c=Push or scroll buttons|D|609
IS1009c|IS1009c=Push or scroll buttons|B|334
IS1009c|IS1009c=Push or scroll buttons|A|161
IS1009c|IS1009c=Speech recognition|A|165
IS1009c|IS1009c=Speech recognition|A|167
IS1009c|IS1009c=Speech recognition|D|619
IS1009c|IS1009c=Speech recognition|A|169
IS1009c|IS1009c=Speech recognition|D|621
IS1009c|IS1009c=Speech recognition|A|171
IS1009c|IS1009c=Speech recognition|D|623
IS1009c|IS1009c=Speech recognition|A|173
IS1009c|IS1009c=Speech recognition|B|340
IS1009c|IS1009c=Speech recognition|A|175
IS1009c|IS1009c=Speech recognition|A|177
IS1009c|IS1009c=Speech recognition|D|625
IS1009c|IS1009c=Speech recognition|C|471
IS1009c|IS1009c=Speech recognition|D|627
IS1009c|IS1009c=Speech recognition|C|473
IS1009c|IS1009c=Speech recognition|B|342
IS1009c|IS1009c=Speech recognition|D|629
IS1009c|IS1009c=Speech recognition|C|475
IS1009c|IS1009c=Speech recognition|A|179
IS1009c|IS1009c=Speech recognition|C|477
IS1009c|IS1009c=Speech recognition|A|181
IS1009c|IS1009c=Speech recognition|D|631
IS1009c|IS1009c=Speech recognition|C|479
IS1009c|IS1009c=Speech recognition|B|344
IS1009c|IS1009c=Speech recognition|D|633
IS1009c|IS1009c=Speech recognition|A|183
IS1009c|IS1009c=Speech recognition|C|481
IS1009c|IS1009c=Speech recognition|D|635
IS1009c|IS1009c=Speech recognition|B|346
IS1009c|IS1009c=Speech recognition|C|483
IS1009c|IS1009c=Speech recognition|C|485
IS1009c|IS1009c=Speech recognition|C|487
IS1009c|IS1009c=Speech recognition|C|489
IS1009c|IS1009c=Speech recognition|C|491
IS1009c|IS1009c=Speech recognition|C|493
IS1009c|IS1009c=Case|A|191
IS1009c|IS1009c=Case|C|499
IS1009c|IS1009c=Case|D|641
IS1009c|IS1009c=Case|B|354
IS1009c|IS1009c=Case|C|501
IS1009c|IS1009c=Case|C|503
IS1009c|IS1009c=Case|B|356
IS1009c|IS1009c=Case|A|193
IS1009c|IS1009c=Case|A|195
IS1009c|IS1009c=Case|D|643
IS1009c|IS1009c=Case|B|358
IS1009d|IS1009d=Symbols on buttons|A|84
IS1009d|IS1009d=Symbols on buttons|B|385
IS1009d|IS1009d=Symbols on buttons|C|558
IS1009d|IS1009d=Symbols on buttons|C|560
IS1009d|IS1009d=Symbols on buttons|A|86
IS1009d|IS1009d=Symbols on buttons|D|859
IS1009d|IS1009d=Symbols on buttons|C|562
IS1009d|IS1009d=Symbols on buttons|C|564
IS1009d|IS1009d=Symbols on buttons|B|387
IS1009d|IS1009d=Symbols on buttons|C|566
IS1009d|IS1009d=Symbols on buttons|D|861
IS1009d|IS1009d=Symbols on buttons|B|389
IS1009d|IS1009d=Symbols on buttons|C|568
IS1009d|IS1009d=Symbols on buttons|B|391
IS1009d|IS1009d=Symbols on buttons|C|570
IS1009d|IS1009d=Symbols on buttons|A|88
IS1009d|IS1009d=Symbols on buttons|C|572
IS1009d|IS1009d=Symbols on buttons|B|393
IS1009d|IS1009d=Symbols on buttons|C|574
IS1009d|IS1009d=Symbols on buttons|D|863
IS1009d|IS1009d=Symbols on buttons|C|576
IS1009d|IS1009d=Symbols on buttons|B|395
IS1009d|IS1009d=Symbols on buttons|C|578
IS1009d|IS1009d=Symbols on buttons|B|397
IS1009d|IS1009d=Symbols on buttons|A|90
IS1009d|IS1009d=Symbols on buttons|D|865
IS1009d|IS1009d=Symbols on buttons|A|92
IS1009d|IS1009d=Selling points|A|100
IS1009d|IS1009d=Selling points|D|873
IS1009d|IS1009d=Selling points|C|590
IS1009d|IS1009d=Selling points|C|592
IS1009d|IS1009d=Selling points|A|102
IS1009d|IS1009d=Selling points|D|875
IS1009d|IS1009d=Selling points|A|104
IS1009d|IS1009d=Selling points|A|106
IS1009d|IS1009d=Selling points|A|108
IS1009d|IS1009d=Selling points|A|110
IS1009d|IS1009d=Selling points|D|877
IS1009d|IS1009d=Selling points|C|594
IS1009d|IS1009d=Selling points|A|112
IS1009d|IS1009d=Selling points|C|596
IS1009d|IS1009d=Selling points|D|879
IS1009d|IS1009d=Voice recogniser not in budget|A|212
IS1009d|IS1009d=Voice recogniser not in budget|D|935
IS1009d|IS1009d=Voice recogniser not in budget|B|459
IS1009d|IS1009d=Voice recogniser not in budget|D|937
IS1009d|IS1009d=Voice recogniser not in budget|C|662
IS1009d|IS1009d=Voice recogniser not in budget|A|214
IS1009d|IS1009d=Voice recogniser not in budget|D|939
IS1009d|IS1009d=Voice recogniser not in budget|A|216
IS1009d|IS1009d=Voice recogniser not in budget|C|664
IS1009d|IS1009d=Voice recogniser not in budget|D|941
IS1009d|IS1009d=Voice recogniser not in budget|C|666
IS1009d|IS1009d=Voice recogniser not in budget|A|218
IS1009d|IS1009d=Voice recogniser not in budget|D|943
IS1009d|IS1009d=Voice recogniser not in budget|D|945
IS1009d|IS1009d=Voice recogniser not in budget|A|220
IS1009d|IS1009d=Voice recogniser not in budget|D|947
IS1009d|IS1009d=Voice recogniser not in budget|A|222
IS1009d|IS1009d=Voice recogniser not in budget|C|668
IS1009d|IS1009d=Voice recogniser not in budget|D|949
IS1009d|IS1009d=Rating the product|D|967
IS1009d|IS1009d=Rating the product|D|969
IS1009d|IS1009d=Rating the product|D|971
IS1009d|IS1009d=Rating the product|B|465
IS1009d|IS1009d=Rating the product|B|467
IS1009d|IS1009d=Rating the product|A|238
IS1009d|IS1009d=Rating the product|C|688
IS1009d|IS1009d=Rating the product|D|973
IS1009d|IS1009d=Rating the product|D|975
IS1009d|IS1009d=Rating the product|A|240
IS1009d|IS1009d=Rating the product|D|977
IS1009d|IS1009d=Rating the product|A|242
IS1009d|IS1009d=Rating the product|A|244
IS1009d|IS1009d=Rating the product|D|979
IS1009d|IS1009d=Rating the product|B|469
IS1009d|IS1009d=Rating the product|D|981
IS1009d|IS1009d=Rating the product|C|690
IS1009d|IS1009d=Rating the product|D|983
IS1009d|IS1009d=Rating the product|B|471
IS1009d|IS1009d=Rating the product|B|473
IS1009d|IS1009d=Rating the product|C|692
IS1009d|IS1009d=Rating the product|A|246
IS1009d|IS1009d=Rating the product|D|985
IS1009d|IS1009d=Rating the product|A|248
IS1009d|IS1009d=Rating the product|A|250
IS1009d|IS1009d=Rating the product|B|475
IS1009d|IS1009d=Rating the product|D|987
IS1009d|IS1009d=Rating the product|C|694
IS1009d|IS1009d=Rating the product|D|989
IS1009d|IS1009d=Rating the product|D|991
IS1009d|IS1009d=Rating the product|A|252
IS1009d|IS1009d=Rating the product|D|993
IS1009d|IS1009d=Rating the product|B|477
IS1009d|IS1009d=Rating the product|C|696
IS1009d|IS1009d=Rating the product|D|995
IS1009d|IS1009d=Rating the product|D|997
IS1009d|IS1009d=Rating the product|A|254
IS1009d|IS1009d=Rating the product|D|999
IS1009d|IS1009d=Rating the product|D|1001
IS1009d|IS1009d=Rating the product|A|256
IS1009d|IS1009d=Rating the product|D|1003
IS1009d|IS1009d=Rating the product|B|479
IS1009d|IS1009d=Rating the product|D|1005
IS1009d|IS1009d=Rating the product|C|698
IS1009d|IS1009d=Rating the product|D|1007
IS1009d|IS1009d=Rating the product|D|1009
IS1009d|IS1009d=Rating the product|D|1011
IS1009d|IS1009d=Rating the product|D|1013
TS3003a|TS3003a=Universal Remote Control|A|161
TS3003a|TS3003a=Universal Remote Control|D|565
TS3003a|TS3003a=Universal Remote Control|B|328
TS3003a|TS3003a=Universal Remote Control|B|330
TS3003a|TS3003a=Universal Remote Control|B|332
TS3003a|TS3003a=Universal Remote Control|D|567
TS3003a|TS3003a=Universal Remote Control|A|162
TS3003a|TS3003a=Universal Remote Control|C|425
TS3003a|TS3003a=Universal Remote Control|B|334
TS3003a|TS3003a=Universal Remote Control|D|569
TS3003a|TS3003a=Universal Remote Control|A|164
TS3003a|TS3003a=Universal Remote Control|A|166
TS3003a|TS3003a=Universal Remote Control|B|336
TS3003a|TS3003a=Universal Remote Control|B|338
TS3003a|TS3003a=Universal Remote Control|B|340
TS3003a|TS3003a=Universal Remote Control|D|571
TS3003a|TS3003a=Universal Remote Control|B|342
TS3003a|TS3003a=Universal Remote Control|B|344
TS3003a|TS3003a=Universal Remote Control|D|573
TS3003a|TS3003a=Universal Remote Control|B|346
TS3003a|TS3003a=Universal Remote Control|A|168
TS3003b|TS3003b=Touch screen|C|499
TS3003b|TS3003b=Touch screen|A|56
TS3003b|TS3003b=Touch screen|B|356
TS3003b|TS3003b=Touch screen|A|58
TS3003b|TS3003b=Touch screen|A|60
TS3003b|TS3003b=Touch screen|B|357
TS3003b|TS3003b=Touch screen|B|359
TS3003b|TS3003b=Touch screen|B|361
TS3003b|TS3003b=Touch screen|A|62
TS3003b|TS3003b=Touch screen|D|660
TS3003b|TS3003b=Touch screen|A|64
TS3003b|TS3003b=Touch screen|D|662
TS3003b|TS3003b=Touch screen|B|363
TS3003b|TS3003b=Touch screen|A|66
TS3003b|TS3003b=Touch screen|C|501
TS3003b|TS3003b=Touch screen|D|664
TS3003b|TS3003b=Touch screen|D|666
TS3003b|TS3003b=Touch screen|A|68
TS3003b|TS3003b=Touch screen|B|365
TS3003b|TS3003b=Touch screen|D|668
TS3003b|TS3003b=Touch screen|B|367
TS3003b|TS3003b=Touch screen|D|670
TS3003b|TS3003b=New requirementws|D|682
TS3003b|TS3003b=New requirementws|A|95
TS3003b|TS3003b=New requirementws|B|377
TS3003b|TS3003b=New requirementws|B|379
TS3003b|TS3003b=New requirementws|D|684
TS3003b|TS3003b=New requirementws|A|97
TS3003b|TS3003b=New requirementws|D|686
TS3003b|TS3003b=New requirementws|D|688
TS3003b|TS3003b=New requirementws|B|381
TS3003b|TS3003b=New requirementws|D|690
TS3003b|TS3003b=New requirementws|A|99
TS3003b|TS3003b=New requirementws|B|383
TS3003b|TS3003b=New requirementws|D|692
TS3003b|TS3003b=New requirementws|A|101
TS3003b|TS3003b=New requirementws|D|694
TS3003b|TS3003b=New requirementws|D|696
TS3003b|TS3003b=New requirementws|D|698
TS3003b|TS3003b=New requirementws|B|385
TS3003b|TS3003b=New requirementws|A|103
TS3003b|TS3003b=New requirementws|A|105
TS3003b|TS3003b=New requirementws|D|700
TS3003b|TS3003b=New requirementws|A|107
